Riot Games Name,Riot Games Tag Line,Summoner Level,Summoner Id,Summoner Name,Summoner Points,Summoner Rank,Summoner Wins,Summoner Losses,Is Veteran?,Is Inactive?,Is Fresh Blood?,Is Hot Streak?,Summoner Tier
PTHiếuu,NTNH,1191,KPas6gSbVjC_WCrtRoiYBc383_2lOLvALwyQLl2srxB_UV6U_-Dm10WujA,Queenie is mine,253,I,238,214,False,False,True,True,Grandmaster
Duke,But,116,DFHHvLy1OzaSUrJL1gd0L48wQac2MeuYl-B9FoqF99lIAcaKuORJ8RFZSg,phuong1952006,253,I,198,161,False,False,False,False,Grandmaster
Chanh Màu Vàng,8888,594,D835W_kawyDtXsc9RSy2Xj0aNiKvo2z8ZbNJEX6fwZfS52eozY4vj7hq2Q,Chanh Màu Vàng,234,I,109,76,False,False,True,False,Grandmaster
đần vì ems,yag,2,ygSdYM_lNZ79JdW1nnzDzhwntw1A-Mvm1ugubnTrQMI-xOSgqra1Vu-B9A,toi nho em roi,346,I,177,133,False,False,True,False,Grandmaster
cool1296,1296,18,SN1Y0dA7S7-6WOYfCkpEpGQdzFFOBE3haG5-wOdpVSjBglwLwSOMHnc7jg,coolreddog,404,I,168,130,False,False,True,False,Grandmaster
Hứa Rồi Lại Quên,VN2,236,VlkveAneq5CnhzbvYAoU8cc5hdPtwgP6OfdWUGffPiy7bTW3NSrMlKyVag,Hứa Rồi Lại Quên,244,I,263,218,False,False,True,False,Grandmaster
Abaotucay,VN2,2,tVJsG1WI36gVBFKFRSt7Hqv7PLzSQfLAtgFGTyjSlUhLpbumHx6_LEiL7Q,Abaotucay,330,I,291,262,False,False,True,True,Grandmaster
Xuân Đông,VNM,203,xs-Jnee-mNFW-ut03iti5GUJ51rxEmssKRFSkMaV2HeiD6VtVb5s89PSQA,Xuân Đông,241,I,125,87,False,False,True,True,Grandmaster
Winter,VN3,295,KdGOvGRij_BVpUqe9O2bgxiYYFVsUmzlnbcSwTBnE9XbgOBSM8fuXy7lIQ,Joanna,440,I,106,78,False,False,True,False,Grandmaster
SKT PHAN T1,6789,455,8WOC8Y8L1dgNrFB23YldaY94ijmDs3pIQ2XRH6zLupcFwdLMaNW4o7xEvg,SKT PHAN T1,251,I,228,215,False,False,True,False,Grandmaster
waka waka ế ề ê,2212,72,LsjiMyygCA7TqTKoBTExi41CWpf5eoLxMT0oEHyH6IMBRXikFJbBK9wtZA,beautyfunge,283,I,159,126,False,False,True,False,Grandmaster
Sangad,5933,361,gaz17Y4OibFBrFBcR-UHBCHbE7c_PtlIHLwy4v3615uj-DHbJxCdvooCFA,vuminhlox,280,I,123,86,False,False,True,True,Grandmaster
giangngu77,VN2,17,EHg9z6D5Wj5OpmE8BIHMEiFNDsGc411sjVXkct0YamWtVpbulOPv75gwBg,giangngu77,361,I,128,102,False,False,True,False,Grandmaster
Lhbdwp,6505,44,lMDjuAIHM-94Zt6L5DuNWM_62AdNvAVkq-aM0Osd_kR8A55vKq6ck2lrDw,Lhbdwp,391,I,144,106,False,False,True,False,Grandmaster
Ares,GENG,39,wbAgiOW1YGGIV5ncEUAlnL4ldlVDC5T0BIroH8aEXpC5i1dNeE_YcFNpaw,Tuấn Viêm Xoang,258,I,129,99,False,False,True,False,Grandmaster
Sumi hong có ngu,0912,884,Kkn6ZXD3uQpykHDTevkBNzXfxkh5cPBUfEB8Qz7PA-EMrYdxAOpxyvO5pw,Sumi hong có ngu,443,I,130,90,False,False,True,True,Grandmaster
donlee,1602,181,zG_jHF7VEp4OvejWITQIDQrMi2Keh89nMdCUkAGPmkjUPpDUIpIFC5y-bw,donleeee,432,I,230,196,False,False,True,False,Grandmaster
Tainangtre,2656,101,nlomMxn1UDeutrXUZmi4DVfv2UQLQw1FZ4Qvb4Kg_e3wWC_f3NwB9NgLig,MinhHuy123,339,I,108,90,False,False,True,False,Grandmaster
Tuấn Nè,4514,192,SfJoSAtFtcHVv7onofZRTCB_YSTP22oAKWeNbCM7bgnIGf7-IefOtRyXew,EmmaLe,412,I,176,149,False,False,True,True,Grandmaster
Lapp,Texas,602,2k4q5SLkmGDuiJ-b-WAVJxsNYvLlpm5ScsbzzkeS8Yhc3rFBG9Uui6pllw,Lapp 69,267,I,124,104,False,False,False,False,Grandmaster
Ăn Chặn,VN2,317,jUrHge5I43Cuyc7qnqPgpiTjLqKaqYnGevQPM2e7EYKXc97ZbyH6ygmuwQ,Ăn Chặn,280,I,150,135,False,False,True,True,Grandmaster
HònDeep,hòn,2,PlteCsExp1JJI8Y1XlGycqY1GwCeT_PX3GB_cRWw_vQKTpLr4fcKEV7lrA,Hòn Deep,507,I,174,144,False,False,True,False,Grandmaster
KayuH,2308,560,xNzxruuur3h8h9Tk2ONAAoVo40OaG2-4YBjAuZ-1JduwonIGpq3FdJhmFw,KayuH,344,I,150,133,False,False,True,False,Grandmaster
mr đần,8888,28,cV-G7Q0B5WI46GTFT-Qkfco3lXejWQYW2S4dGAMm0TWh6cf9_b3RshLlHg,imsodumb,337,I,139,112,False,False,True,False,Grandmaster
